id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n,match result,betting result,bookmaker correct?
zgJHYjBQ/,/soccer/england/premier-league-2013-2014/everton-norwich-zgJHYjBQ/,TRUE,11/01/2014,E0,2014,england,Everton,Norwich City,2,0,1.38,5.6,11,NA,NA,NA,NA,home win,FAVORITE,TRUE
zHHc6W7d/,/soccer/italy/serie-a-2013-2014/livorno-parma-zHHc6W7d/,TRUE,11/01/2014,I1,2014,italy,Livorno,Parma,0,3,3.7,3.36,2.49,NA,NA,NA,NA,away win,FAVORITE,TRUE
zkXbQwQ2/,/soccer/spain/primera-division-2013-2014/celta-vigo-valencia-zkXbQwQ2/,TRUE,11/01/2014,SP1,2014,spain,Celta Vigo,Valencia,2,1,3.34,3.6,2.48,NA,NA,NA,NA,home win,OUTLIER,FALSE
44DF0rJS/,/soccer/france/ligue-1-2013-2014/evian-tg-marseille-44DF0rJS/,TRUE,12/01/2014,F1,2014,france,Evian Thonon Gaillard,Marseille,1,2,3.7,3.35,2.36,NA,NA,NA,NA,away win,FAVORITE,TRUE
8ruD2zYe/,/soccer/spain/primera-division-2013-2014/betis-osasuna-8ruD2zYe/,TRUE,12/01/2014,SP1,2014,spain,Real Betis,Osasuna,1,2,3.38,3.78,4.95,NA,NA,NA,NA,away win,OUTLIER,FALSE
CY0tVFpc/,/soccer/italy/serie-a-2013-2014/sassuolo-ac-milan-CY0tVFpc/,TRUE,12/01/2014,I1,2014,italy,Sassuolo,AC Milan,4,3,6.6,4.2,1.67,NA,NA,NA,NA,home win,OUTLIER,FALSE
Gp0Y9IuM/,/soccer/spain/primera-division-2013-2014/getafe-rayo-vallecano-Gp0Y9IuM/,TRUE,12/01/2014,SP1,2014,spain,Getafe,Rayo Vallecano,0,1,2.45,3.5,3.6,NA,NA,NA,NA,away win,OUTLIER,FALSE
IHUCaXLM/,/soccer/italy/serie-a-2013-2014/torino-fiorentina-IHUCaXLM/,TRUE,12/01/2014,I1,2014,italy,Torino,Fiorentina,0,0,3.3,3.31,2.62,NA,NA,NA,NA,draw,DRAW,
MoqH1fm2/,/soccer/spain/primera-division-2013-2014/espanyol-real-madrid-MoqH1fm2/,TRUE,12/01/2014,SP1,2014,spain,Espanyol,Real Madrid,0,1,10.5,5.7,1.37,NA,NA,NA,NA,away win,FAVORITE,TRUE
QmyVlG74/,/soccer/italy/serie-a-2013-2014/verona-napoli-QmyVlG74/,TRUE,12/01/2014,I1,2014,italy,Hellas Verona,Napoli,0,3,4.1,3.65,2.06,NA,NA,NA,NA,away win,FAVORITE,TRUE
QyHaQSI6/,/soccer/england/premier-league-2013-2014/stoke-city-liverpool-QyHaQSI6/,TRUE,12/01/2014,E0,2014,england,Stoke City,Liverpool,3,5,7.6,4.7,1.55,NA,NA,NA,NA,away win,FAVORITE,TRUE
SIpxIql3/,/soccer/france/ligue-1-2013-2014/nantes-lorient-SIpxIql3/,TRUE,12/01/2014,F1,2014,france,Nantes,Lorient,1,0,2.34,3.3,3.73,NA,NA,NA,NA,home win,FAVORITE,TRUE
SO7LCKe3/,/soccer/spain/primera-division-2013-2014/levante-malaga-SO7LCKe3/,TRUE,12/01/2014,SP1,2014,spain,Levante,Malaga,1,0,2.9,3.35,2.81,NA,NA,NA,NA,home win,OUTLIER,FALSE
ULsMjxwh/,/soccer/italy/serie-a-2013-2014/cagliari-juventus-ULsMjxwh/,TRUE,12/01/2014,I1,2014,italy,Cagliari,Juventus,1,4,9.9,4.65,1.5,NA,NA,NA,NA,away win,FAVORITE,TRUE
WjZcnNo6/,/soccer/italy/serie-a-2013-2014/atalanta-catania-WjZcnNo6/,TRUE,12/01/2014,I1,2014,italy,Atalanta,Catania,2,1,2.05,3.55,4.35,NA,NA,NA,NA,home win,FAVORITE,TRUE
x2Zi4e7i/,/soccer/italy/serie-a-2013-2014/as-roma-genoa-x2Zi4e7i/,TRUE,12/01/2014,I1,2014,italy,AS Roma,Genoa,4,0,1.3,6.4,16,NA,NA,NA,NA,home win,FAVORITE,TRUE
YTbhSllf/,/soccer/england/premier-league-2013-2014/newcastle-utd-manchester-city-YTbhSllf/,TRUE,12/01/2014,E0,2014,england,Newcastle,Manchester City,0,2,6.7,4.6,1.63,NA,NA,NA,NA,away win,FAVORITE,TRUE
zm4oeMtj/,/soccer/france/ligue-1-2013-2014/lille-reims-zm4oeMtj/,TRUE,12/01/2014,F1,2014,france,Lille,Stade de Reims,1,2,1.52,4.35,9.1,NA,NA,NA,NA,away win,OUTLIER,FALSE
b1ZxmfxH/,/soccer/italy/serie-a-2013-2014/inter-chievo-b1ZxmfxH/,TRUE,13/01/2014,I1,2014,italy,Internazionale,Chievo Verona,1,1,1.45,4.9,11,NA,NA,NA,NA,draw,DRAW,
fyax9xeS/,/soccer/spain/primera-division-2013-2014/villarreal-real-sociedad-fyax9xeS/,TRUE,13/01/2014,SP1,2014,spain,Villarreal,Real Sociedad,5,1,2.06,3.7,4.1,NA,NA,NA,NA,home win,FAVORITE,TRUE
pSx02Zy4/,/soccer/italy/serie-a-2013-2014/sampdoria-udinese-pSx02Zy4/,TRUE,13/01/2014,I1,2014,italy,Sampdoria,Udinese,3,0,2.78,3.1,3.3,NA,NA,NA,NA,home win,FAVORITE,TRUE
tWJDZWeK/,/soccer/england/premier-league-2013-2014/aston-villa-arsenal-tWJDZWeK/,TRUE,13/01/2014,E0,2014,england,Aston Villa,Arsenal,1,2,8.5,4.67,1.52,NA,NA,NA,NA,away win,FAVORITE,TRUE
ARqyQUVJ/,/soccer/spain/primera-division-2013-2014/malaga-valencia-ARqyQUVJ/,TRUE,17/01/2014,SP1,2014,spain,Malaga,Valencia,0,0,2.88,3.45,2.82,NA,NA,NA,NA,draw,DRAW,
t4JIUMX8/,/soccer/france/ligue-1-2013-2014/st-etienne-lille-t4JIUMX8/,TRUE,17/01/2014,F1,2014,france,St Etienne,Lille,2,0,2.5,3.2,3.7,NA,NA,NA,NA,home win,FAVORITE,TRUE
0d2p37O6/,/soccer/spain/primera-division-2013-2014/elche-rayo-vallecano-0d2p37O6/,TRUE,18/01/2014,SP1,2014,spain,Elche,Rayo Vallecano,2,0,2.47,3.44,3.4,NA,NA,NA,NA,home win,FAVORITE,TRUE
2DKEV2I2/,/soccer/france/ligue-1-2013-2014/rennes-evian-tg-2DKEV2I2/,TRUE,18/01/2014,F1,2014,france,Stade Rennes,Evian Thonon Gaillard,0,0,1.8,3.79,5.4,NA,NA,NA,NA,draw,DRAW,
61kjDjjM/,/soccer/italy/serie-a-2013-2014/juventus-sampdoria-61kjDjjM/,TRUE,18/01/2014,I1,2014,italy,Juventus,Sampdoria,4,2,1.2,8.4,23,NA,NA,NA,NA,home win,FAVORITE,TRUE
dbxgE1mS/,/soccer/france/ligue-1-2013-2014/lorient-guingamp-dbxgE1mS/,TRUE,18/01/2014,F1,2014,france,Lorient,Guingamp,2,0,2,3.4,4.7,NA,NA,NA,NA,home win,FAVORITE,TRUE
EccfnAuQ/,/soccer/england/premier-league-2013-2014/crystal-palace-stoke-city-EccfnAuQ/,TRUE,18/01/2014,E0,2014,england,Crystal Palace,Stoke City,1,0,2.34,3.34,3.7,NA,NA,NA,NA,home win,FAVORITE,TRUE
EuW2Pcu9/,/soccer/spain/primera-division-2013-2014/espanyol-celta-vigo-EuW2Pcu9/,TRUE,18/01/2014,SP1,2014,spain,Espanyol,Celta Vigo,1,0,2,3.55,5,NA,NA,NA,NA,home win,FAVORITE,TRUE
fim0OHfF/,/soccer/spain/primera-division-2013-2014/betis-real-madrid-fim0OHfF/,TRUE,18/01/2014,SP1,2014,spain,Real Betis,Real Madrid,0,5,14,7.6,1.28,NA,NA,NA,NA,away win,FAVORITE,TRUE
I7wkFsYL/,/soccer/france/ligue-1-2013-2014/bastia-bordeaux-I7wkFsYL/,TRUE,18/01/2014,F1,2014,france,Bastia,Bordeaux,1,0,3.21,3.27,2.75,NA,NA,NA,NA,home win,OUTLIER,FALSE
KvzNsUms/,/soccer/england/premier-league-2013-2014/liverpool-aston-villa-KvzNsUms/,TRUE,18/01/2014,E0,2014,england,Liverpool,Aston Villa,2,2,1.24,8.6,17,NA,NA,NA,NA,draw,DRAW,
n7gWwnm6/,/soccer/england/premier-league-2013-2014/west-ham-newcastle-utd-n7gWwnm6/,TRUE,18/01/2014,E0,2014,england,West Ham,Newcastle,1,3,3.1,3.6,2.54,NA,NA,NA,NA,away win,FAVORITE,TRUE
ni58O6mJ/,/soccer/england/premier-league-2013-2014/arsenal-fulham-ni58O6mJ/,TRUE,18/01/2014,E0,2014,england,Arsenal,Fulham,2,0,1.22,8.4,18,NA,NA,NA,NA,home win,FAVORITE,TRUE
OrVjobVC/,/soccer/england/premier-league-2013-2014/manchester-city-cardiff-OrVjobVC/,TRUE,18/01/2014,E0,2014,england,Manchester City,Cardiff,4,2,1.13,13,34,NA,NA,NA,NA,home win,FAVORITE,TRUE
OS8NTtmF/,/soccer/france/ligue-1-2013-2014/sochaux-montpellier-OS8NTtmF/,TRUE,18/01/2014,F1,2014,france,Sochaux,Montpellier,0,2,3.42,3.3,2.7,NA,NA,NA,NA,away win,FAVORITE,TRUE
S4wVu8Ig/,/soccer/england/premier-league-2013-2014/sunderland-southampton-S4wVu8Ig/,TRUE,18/01/2014,E0,2014,england,Sunderland,Southampton,2,2,3.14,3.36,2.7,NA,NA,NA,NA,draw,DRAW,
StTO8uBk/,/soccer/france/ligue-1-2013-2014/nice-ac-ajaccio-StTO8uBk/,TRUE,18/01/2014,F1,2014,france,Nice,AC Ajaccio,2,0,1.8,3.75,5.8,NA,NA,NA,NA,home win,FAVORITE,TRUE
WGAT6kPs/,/soccer/spain/primera-division-2013-2014/granada-cf-osasuna-WGAT6kPs/,TRUE,18/01/2014,SP1,2014,spain,Granada,Osasuna,0,0,2.03,3.45,5.1,NA,NA,NA,NA,draw,DRAW,
xM1wGh63/,/soccer/italy/serie-a-2013-2014/as-roma-livorno-xM1wGh63/,TRUE,18/01/2014,I1,2014,italy,AS Roma,Livorno,3,0,1.2,8.2,23,NA,NA,NA,NA,home win,FAVORITE,TRUE
YsvRtl3m/,/soccer/england/premier-league-2013-2014/norwich-hull-city-YsvRtl3m/,TRUE,18/01/2014,E0,2014,england,Norwich City,Hull,1,0,2.68,3.35,3.25,NA,NA,NA,NA,home win,FAVORITE,TRUE
8M5h1ogJ/,/soccer/spain/primera-division-2013-2014/levante-barcelona-8M5h1ogJ/,TRUE,19/01/2014,SP1,2014,spain,Levante,Barcelona,1,1,19.75,9.8,1.17,NA,NA,NA,NA,draw,DRAW,
A5IT7aQe/,/soccer/france/ligue-1-2013-2014/paris-sg-nantes-A5IT7aQe/,TRUE,19/01/2014,F1,2014,france,Paris Saint-Germain,Nantes,5,0,1.22,7.8,18.4,NA,NA,NA,NA,home win,FAVORITE,TRUE
AF9ihkEd/,/soccer/italy/serie-a-2013-2014/genoa-inter-AF9ihkEd/,TRUE,19/01/2014,I1,2014,italy,Genoa,Internazionale,1,0,5.4,3.85,1.85,NA,NA,NA,NA,home win,OUTLIER,FALSE
byjnEWzG/,/soccer/italy/serie-a-2013-2014/chievo-parma-byjnEWzG/,TRUE,19/01/2014,I1,2014,italy,Chievo Verona,Parma,1,2,3.3,3.14,2.7,NA,NA,NA,NA,away win,FAVORITE,TRUE
CvUGbiyT/,/soccer/italy/serie-a-2013-2014/atalanta-cagliari-CvUGbiyT/,TRUE,19/01/2014,I1,2014,italy,Atalanta,Cagliari,1,0,2.52,3.23,3.6,NA,NA,NA,NA,home win,FAVORITE,TRUE
EmGrfBqp/,/soccer/italy/serie-a-2013-2014/catania-fiorentina-EmGrfBqp/,TRUE,19/01/2014,I1,2014,italy,Catania,Fiorentina,0,3,4.7,3.83,1.94,NA,NA,NA,NA,away win,FAVORITE,TRUE
KpirFCL9/,/soccer/italy/serie-a-2013-2014/bologna-napoli-KpirFCL9/,TRUE,19/01/2014,I1,2014,italy,Bologna,Napoli,2,2,6.2,4.05,1.71,NA,NA,NA,NA,draw,DRAW,
ldHX6Ju2/,/soccer/france/ligue-1-2013-2014/reims-lyon-ldHX6Ju2/,TRUE,19/01/2014,F1,2014,france,Stade de Reims,Lyon,0,2,3.55,3.44,2.5,NA,NA,NA,NA,away win,FAVORITE,TRUE
M53t4m90/,/soccer/spain/primera-division-2013-2014/getafe-real-sociedad-M53t4m90/,TRUE,19/01/2014,SP1,2014,spain,Getafe,Real Sociedad,2,2,3.6,3.66,2.4,NA,NA,NA,NA,draw,DRAW,
OIcZGYjc/,/soccer/italy/serie-a-2013-2014/udinese-lazio-OIcZGYjc/,TRUE,19/01/2014,I1,2014,italy,Udinese,Lazio,2,3,2.61,3.23,3.45,NA,NA,NA,NA,away win,OUTLIER,FALSE
phlfCA5S/,/soccer/italy/serie-a-2013-2014/sassuolo-torino-phlfCA5S/,TRUE,19/01/2014,I1,2014,italy,Sassuolo,Torino,0,2,2.98,3.4,2.66,NA,NA,NA,NA,away win,FAVORITE,TRUE
pj7ER6ZF/,/soccer/england/premier-league-2013-2014/swansea-tottenham-pj7ER6ZF/,TRUE,19/01/2014,E0,2014,england,Swansea,Tottenham,1,3,3.3,3.55,2.42,NA,NA,NA,NA,away win,FAVORITE,TRUE
UV6l2RwD/,/soccer/spain/primera-division-2013-2014/atl-madrid-sevilla-UV6l2RwD/,TRUE,19/01/2014,SP1,2014,spain,Atletico Madrid,Sevilla,1,1,1.37,6,12,NA,NA,NA,NA,draw,DRAW,
vsEy5Tgf/,/soccer/spain/primera-division-2013-2014/villarreal-almeria-vsEy5Tgf/,TRUE,19/01/2014,SP1,2014,spain,Villarreal,Almeria,2,0,1.3,6.6,13,NA,NA,NA,NA,home win,FAVORITE,TRUE
WOAmgVbj/,/soccer/italy/serie-a-2013-2014/ac-milan-verona-WOAmgVbj/,TRUE,19/01/2014,I1,2014,italy,AC Milan,Hellas Verona,1,0,1.4,5.4,11.35,NA,NA,NA,NA,home win,FAVORITE,TRUE
z5yiCEHs/,/soccer/france/ligue-1-2013-2014/toulouse-monaco-z5yiCEHs/,TRUE,19/01/2014,F1,2014,france,Toulouse,AS Monaco,0,2,5,3.5,2.05,NA,NA,NA,NA,away win,FAVORITE,TRUE
z7bjmjQJ/,/soccer/england/premier-league-2013-2014/chelsea-manchester-united-z7bjmjQJ/,TRUE,19/01/2014,E0,2014,england,Chelsea,Manchester Utd,3,1,1.76,4.1,6,NA,NA,NA,NA,home win,FAVORITE,TRUE
6exZvSXa/,/soccer/england/premier-league-2013-2014/west-brom-everton-6exZvSXa/,TRUE,20/01/2014,E0,2014,england,West Brom,Everton,1,1,4.3,3.6,2.05,NA,NA,NA,NA,draw,DRAW,
QwAX59vl/,/soccer/spain/primera-division-2013-2014/ath-bilbao-valladolid-QwAX59vl/,TRUE,20/01/2014,SP1,2014,spain,Athletic Bilbao,Real Valladolid,4,2,1.41,5.4,10.15,NA,NA,NA,NA,home win,FAVORITE,TRUE
4pT78WG6/,/soccer/france/ligue-1-2013-2014/lille-rennes-4pT78WG6/,TRUE,24/01/2014,F1,2014,france,Lille,Stade Rennes,1,1,1.72,3.9,6.7,NA,NA,NA,NA,draw,DRAW,
KSNoUhUm/,/soccer/germany/bundesliga-2013-2014/b-monchengladbach-bayern-munich-KSNoUhUm/,TRUE,24/01/2014,D1,2014,germany,Borussia Monchengladbach,Bayern Munich,0,2,7.5,4.85,1.55,NA,NA,NA,NA,away win,FAVORITE,TRUE
Qik6K8gs/,/soccer/spain/primera-division-2013-2014/celta-vigo-betis-Qik6K8gs/,TRUE,24/01/2014,SP1,2014,spain,Celta Vigo,Real Betis,4,2,2.16,3.55,4.15,NA,NA,NA,NA,home win,FAVORITE,TRUE
0AsJH6w0/,/soccer/spain/primera-division-2013-2014/valladolid-villarreal-0AsJH6w0/,TRUE,25/01/2014,SP1,2014,spain,Real Valladolid,Villarreal,1,0,4.6,3.75,2.03,NA,NA,NA,NA,home win,OUTLIER,FALSE
2BJ6PUrJ/,/soccer/germany/bundesliga-2013-2014/nurnberg-hoffenheim-2BJ6PUrJ/,TRUE,25/01/2014,D1,2014,germany,Nurnberg,TSG Hoffenheim,4,0,2.58,3.61,3,NA,NA,NA,NA,home win,FAVORITE,TRUE
4rlAJS8m/,/soccer/spain/primera-division-2013-2014/real-madrid-granada-cf-4rlAJS8m/,TRUE,25/01/2014,SP1,2014,spain,Real Madrid,Granada,2,0,1.09,18,46,NA,NA,NA,NA,home win,FAVORITE,TRUE
6qQcRjE6/,/soccer/germany/bundesliga-2013-2014/wolfsburg-hannover-6qQcRjE6/,TRUE,25/01/2014,D1,2014,germany,VfL Wolfsburg,Hannover 96,1,3,1.68,4.6,6.5,NA,NA,NA,NA,away win,OUTLIER,FALSE
8C2vPloQ/,/soccer/spain/primera-division-2013-2014/valencia-espanyol-8C2vPloQ/,TRUE,25/01/2014,SP1,2014,spain,Valencia,Espanyol,2,2,1.72,4.05,6.1,NA,NA,NA,NA,draw,DRAW,
CnAbVgOJ/,/soccer/france/ligue-1-2013-2014/montpellier-nice-CnAbVgOJ/,TRUE,25/01/2014,F1,2014,france,Montpellier,Nice,3,1,1.93,3.5,5.9,NA,NA,NA,NA,home win,FAVORITE,TRUE
f56hmYzQ/,/soccer/germany/bundesliga-2013-2014/freiburg-bayer-leverkusen-f56hmYzQ/,TRUE,25/01/2014,D1,2014,germany,SC Freiburg,Bayer Leverkusen,3,2,5.7,4,1.77,NA,NA,NA,NA,home win,OUTLIER,FALSE
fRcJCvH8/,/soccer/italy/serie-a-2013-2014/lazio-juventus-fRcJCvH8/,TRUE,25/01/2014,I1,2014,italy,Lazio,Juventus,1,1,5.7,3.7,1.83,NA,NA,NA,NA,draw,DRAW,
jw92UDwQ/,/soccer/france/ligue-1-2013-2014/nantes-reims-jw92UDwQ/,TRUE,25/01/2014,F1,2014,france,Nantes,Stade de Reims,0,0,2.12,3.21,4.8,NA,NA,NA,NA,draw,DRAW,
MLaYOi1m/,/soccer/france/ligue-1-2013-2014/valenciennes-lorient-MLaYOi1m/,TRUE,25/01/2014,F1,2014,france,Valenciennes,Lorient,1,1,2.6,3.4,3.15,NA,NA,NA,NA,draw,DRAW,
OzPGsCbm/,/soccer/germany/bundesliga-2013-2014/eintracht-frankfurt-hertha-berlin-OzPGsCbm/,TRUE,25/01/2014,D1,2014,germany,Eintracht Frankfurt,Hertha Berlin,1,0,2.55,3.5,3.1,NA,NA,NA,NA,home win,FAVORITE,TRUE
QgU39C10/,/soccer/france/ligue-1-2013-2014/guingamp-paris-sg-QgU39C10/,TRUE,25/01/2014,F1,2014,france,Guingamp,Paris Saint-Germain,1,1,10,5.2,1.42,NA,NA,NA,NA,draw,DRAW,
ShRgSWb0/,/soccer/germany/bundesliga-2013-2014/vfb-stuttgart-mainz-ShRgSWb0/,TRUE,25/01/2014,D1,2014,germany,VfB Stuttgart,Mainz,1,2,2.28,3.6,3.54,NA,NA,NA,NA,away win,OUTLIER,FALSE
UkZZDOxP/,/soccer/spain/primera-division-2013-2014/sevilla-levante-UkZZDOxP/,TRUE,25/01/2014,SP1,2014,spain,Sevilla,Levante,2,3,1.4,5.5,10.48,NA,NA,NA,NA,away win,OUTLIER,FALSE
URzeBYWm/,/soccer/france/ligue-1-2013-2014/ac-ajaccio-sochaux-URzeBYWm/,TRUE,25/01/2014,F1,2014,france,AC Ajaccio,Sochaux,1,1,2.47,3.15,3.7,NA,NA,NA,NA,draw,DRAW,
x4YtVYEs/,/soccer/germany/bundesliga-2013-2014/dortmund-augsburg-x4YtVYEs/,TRUE,25/01/2014,D1,2014,germany,Borussia Dortmund,FC Augsburg,2,2,1.39,5.8,10.5,NA,NA,NA,NA,draw,DRAW,
xjTY4Sc2/,/soccer/italy/serie-a-2013-2014/napoli-chievo-xjTY4Sc2/,TRUE,25/01/2014,I1,2014,italy,Napoli,Chievo Verona,1,1,1.35,5.7,12.16,NA,NA,NA,NA,draw,DRAW,
4xVQ6lTk/,/soccer/italy/serie-a-2013-2014/sampdoria-bologna-4xVQ6lTk/,TRUE,26/01/2014,I1,2014,italy,Sampdoria,Bologna,1,1,1.86,3.64,5.5,NA,NA,NA,NA,draw,DRAW,
8IZbAhnf/,/soccer/france/ligue-1-2013-2014/bordeaux-st-etienne-8IZbAhnf/,TRUE,26/01/2014,F1,2014,france,Bordeaux,St Etienne,2,0,2.99,3.15,2.92,NA,NA,NA,NA,home win,OUTLIER,FALSE
AsWF6AoJ/,/soccer/france/ligue-1-2013-2014/monaco-marseille-AsWF6AoJ/,TRUE,26/01/2014,F1,2014,france,AS Monaco,Marseille,2,0,1.9,3.7,5.2,NA,NA,NA,NA,home win,FAVORITE,TRUE
b7SB7jWC/,/soccer/france/ligue-1-2013-2014/lyon-evian-tg-b7SB7jWC/,TRUE,26/01/2014,F1,2014,france,Lyon,Evian Thonon Gaillard,3,0,1.57,4.45,8.4,NA,NA,NA,NA,home win,FAVORITE,TRUE
baUU58rd/,/soccer/italy/serie-a-2013-2014/inter-catania-baUU58rd/,TRUE,26/01/2014,I1,2014,italy,Internazionale,Catania,0,0,1.36,6.2,12.12,NA,NA,NA,NA,draw,DRAW,
ddNHx8FP/,/soccer/spain/primera-division-2013-2014/barcelona-malaga-ddNHx8FP/,TRUE,26/01/2014,SP1,2014,spain,Barcelona,Malaga,3,0,1.1,15,46,NA,NA,NA,NA,home win,FAVORITE,TRUE
fXtNGQh6/,/soccer/spain/primera-division-2013-2014/almeria-getafe-fXtNGQh6/,TRUE,26/01/2014,SP1,2014,spain,Almeria,Getafe,1,0,2.5,3.4,3.3,NA,NA,NA,NA,home win,FAVORITE,TRUE
GzaFDK12/,/soccer/italy/serie-a-2013-2014/fiorentina-genoa-GzaFDK12/,TRUE,26/01/2014,I1,2014,italy,Fiorentina,Genoa,3,3,1.42,5.3,10.48,NA,NA,NA,NA,draw,DRAW,
jazWE4NI/,/soccer/spain/primera-division-2013-2014/rayo-vallecano-atl-madrid-jazWE4NI/,TRUE,26/01/2014,SP1,2014,spain,Rayo Vallecano,Atletico Madrid,2,4,10,5.7,1.42,NA,NA,NA,NA,away win,FAVORITE,TRUE
jZQM7UDq/,/soccer/italy/serie-a-2013-2014/torino-atalanta-jZQM7UDq/,TRUE,26/01/2014,I1,2014,italy,Torino,Atalanta,1,0,1.85,3.65,5.9,NA,NA,NA,NA,home win,FAVORITE,TRUE
l8F2QATC/,/soccer/germany/bundesliga-2013-2014/werder-bremen-braunschweig-l8F2QATC/,TRUE,26/01/2014,D1,2014,germany,Werder Bremen,TSV Eintracht Braunschweig,0,0,1.92,3.84,4.85,NA,NA,NA,NA,draw,DRAW,
llcNBbWE/,/soccer/italy/serie-a-2013-2014/cagliari-ac-milan-llcNBbWE/,TRUE,26/01/2014,I1,2014,italy,Cagliari,AC Milan,1,2,4,3.4,2.2,NA,NA,NA,NA,away win,FAVORITE,TRUE
MJrFInOg/,/soccer/spain/primera-division-2013-2014/osasuna-ath-bilbao-MJrFInOg/,TRUE,26/01/2014,SP1,2014,spain,Osasuna,Athletic Bilbao,1,5,3.7,3.45,2.3,NA,NA,NA,NA,away win,FAVORITE,TRUE
nZFQAIoL/,/soccer/italy/serie-a-2013-2014/verona-as-roma-nZFQAIoL/,TRUE,26/01/2014,I1,2014,italy,Hellas Verona,AS Roma,1,3,7.6,4.15,1.7,NA,NA,NA,NA,away win,FAVORITE,TRUE
ppQCrhqs/,/soccer/germany/bundesliga-2013-2014/hamburger-schalke-ppQCrhqs/,TRUE,26/01/2014,D1,2014,germany,Hamburg SV,Schalke 04,0,3,2.76,3.75,2.66,NA,NA,NA,NA,away win,FAVORITE,TRUE
Uc5V9x1R/,/soccer/italy/serie-a-2013-2014/livorno-sassuolo-Uc5V9x1R/,TRUE,26/01/2014,I1,2014,italy,Livorno,Sassuolo,3,1,2.65,3.25,3.25,NA,NA,NA,NA,home win,FAVORITE,TRUE
W6ic5d9r/,/soccer/italy/serie-a-2013-2014/parma-udinese-W6ic5d9r/,TRUE,26/01/2014,I1,2014,italy,Parma,Udinese,1,0,2.07,3.4,4.5,NA,NA,NA,NA,home win,FAVORITE,TRUE
8zoRFp8C/,/soccer/spain/primera-division-2013-2014/real-sociedad-elche-8zoRFp8C/,TRUE,27/01/2014,SP1,2014,spain,Real Sociedad,Elche,4,0,1.57,4.5,7.4,NA,NA,NA,NA,home win,FAVORITE,TRUE
AZ393uos/,/soccer/england/premier-league-2013-2014/swansea-fulham-AZ393uos/,TRUE,28/01/2014,E0,2014,england,Swansea,Fulham,2,0,1.77,4,5.75,NA,NA,NA,NA,home win,FAVORITE,TRUE
IsCs8LxQ/,/soccer/england/premier-league-2013-2014/manchester-united-cardiff-IsCs8LxQ/,TRUE,28/01/2014,E0,2014,england,Manchester Utd,Cardiff,2,0,1.27,7.6,19,NA,NA,NA,NA,home win,FAVORITE,TRUE
KKivxQHI/,/soccer/england/premier-league-2013-2014/crystal-palace-hull-city-KKivxQHI/,TRUE,28/01/2014,E0,2014,england,Crystal Palace,Hull,1,0,2.63,3.2,3.35,NA,NA,NA,NA,home win,FAVORITE,TRUE
xxMhemIt/,/soccer/england/premier-league-2013-2014/southampton-arsenal-xxMhemIt/,TRUE,28/01/2014,E0,2014,england,Southampton,Arsenal,2,2,4.5,3.7,2.07,NA,NA,NA,NA,draw,DRAW,
YNerypXO/,/soccer/england/premier-league-2013-2014/liverpool-everton-YNerypXO/,TRUE,28/01/2014,E0,2014,england,Liverpool,Everton,4,0,1.85,3.98,5,NA,NA,NA,NA,home win,FAVORITE,TRUE
zTZQaT9P/,/soccer/england/premier-league-2013-2014/norwich-newcastle-utd-zTZQaT9P/,TRUE,28/01/2014,E0,2014,england,Norwich City,Newcastle,0,0,2.75,3.45,2.96,NA,NA,NA,NA,draw,DRAW,
6BQdf7Xn/,/soccer/england/premier-league-2013-2014/sunderland-stoke-city-6BQdf7Xn/,TRUE,29/01/2014,E0,2014,england,Sunderland,Stoke City,1,0,2.13,3.62,4.2,NA,NA,NA,NA,home win,FAVORITE,TRUE
EwPK9Leq/,/soccer/france/ligue-1-2013-2014/marseille-valenciennes-EwPK9Leq/,TRUE,29/01/2014,F1,2014,france,Marseille,Valenciennes,2,1,1.66,3.95,7.05,NA,NA,NA,NA,home win,FAVORITE,TRUE
IcOKtWDg/,/soccer/germany/bundesliga-2013-2014/vfb-stuttgart-bayern-munich-IcOKtWDg/,TRUE,29/01/2014,D1,2014,germany,VfB Stuttgart,Bayern Munich,1,2,13,6.6,1.32,NA,NA,NA,NA,away win,FAVORITE,TRUE
p2P0gRng/,/soccer/england/premier-league-2013-2014/chelsea-west-ham-p2P0gRng/,TRUE,29/01/2014,E0,2014,england,Chelsea,West Ham,0,0,1.22,8.5,19,NA,NA,NA,NA,draw,DRAW,
Qchzw62C/,/soccer/england/premier-league-2013-2014/aston-villa-west-brom-Qchzw62C/,TRUE,29/01/2014,E0,2014,england,Aston Villa,West Brom,4,3,2.73,3.3,3.08,NA,NA,NA,NA,home win,FAVORITE,TRUE
SQE5ho2a/,/soccer/england/premier-league-2013-2014/tottenham-manchester-city-SQE5ho2a/,TRUE,29/01/2014,E0,2014,england,Tottenham,Manchester City,1,5,4.45,4,1.97,NA,NA,NA,NA,away win,FAVORITE,TRUE
6Jt7hTC5/,/soccer/germany/bundesliga-2013-2014/braunschweig-dortmund-6Jt7hTC5/,TRUE,31/01/2014,D1,2014,germany,TSV Eintracht Braunschweig,Borussia Dortmund,1,2,13,6.6,1.33,NA,NA,NA,NA,away win,FAVORITE,TRUE
